0.15537,0.22991,0.35966,0.24688,-0.5045,0.57547,-0.27481,0.045484,0.37587,-0.23083,-0.31492,-0.072793,-0.21115,0.11337,0.23319,-0.08126,0.3056,0.50406,0.48443,-0.26053,0.031355,-0.12084,0.43192,-0.038882,0.077096
0.22991,0.35966,0.24688,-0.27481,0.045484,-0.23083,-0.31492,0.11337,-0.08126,0.3056,-0.26053,-0.12084,-0.038882,-0.58601,-0.34,0.083458,0.16608,-0.48991,0.59911,-0.36084,0.082006,-0.11518,0.21754,-0.31029,0.25895
0.22991,0.35966,0.24688,-0.27481,0.045484,-0.23083,-0.31492,0.11337,-0.08126,0.3056,-0.26053,-0.12084,-0.038882,0.16608,-0.11518,0.21754,-0.31029,-0.54801,-0.32809,-0.091391,0.511,0.22637,0.15267,0.50076,0.14744
0.22991,0.35966,0.24688,-0.27481,0.045484,-0.23083,-0.31492,0.11337,-0.08126,0.3056,-0.26053,-0.12084,-0.038882,0.16608,-0.11518,0.21754,-0.31029,-0.091391,0.15267,-0.086853,0.038128,-0.092462,-0.15863,0.46284,-0.24044
0.22991,0.35966,0.24688,-0.27481,0.045484,-0.23083,-0.31492,0.11337,-0.08126,0.3056,-0.26053,-0.12084,-0.038882,0.16608,-0.11518,0.21754,-0.31029,-0.091391,0.15267,0.038128,-0.092462,-0.15863,-0.24044,-0.0049558,0.16723
0.22991,0.35966,0.24688,-0.27481,0.045484,-0.23083,-0.31492,0.11337,-0.08126,0.3056,-0.26053,-0.12084,-0.038882,0.16608,-0.11518,0.21754,-0.31029,-0.091391,0.15267,0.038128,-0.092462,-0.15863,-0.24044,-0.0049558,0.16723
0.22991,0.35966,0.24688,-0.27481,0.045484,-0.23083,-0.31492,0.11337,-0.08126,0.3056,-0.26053,-0.12084,-0.038882,0.16608,-0.11518,0.21754,-0.31029,-0.091391,0.15267,0.038128,-0.092462,-0.15863,-0.24044,-0.0049558,0.16723
0.22991,0.35966,0.24688,-0.27481,0.045484,-0.23083,-0.31492,0.11337,-0.08126,0.3056,-0.26053,-0.12084,-0.038882,0.16608,-0.11518,0.21754,-0.31029,-0.091391,0.15267,0.038128,-0.092462,-0.15863,-0.24044,-0.0049558,0.16723
0.22991,0.35966,0.24688,-0.27481,0.045484,-0.23083,-0.31492,0.11337,-0.08126,0.3056,-0.26053,-0.12084,-0.038882,0.16608,-0.11518,0.21754,-0.31029,-0.091391,0.15267,0.038128,-0.092462,-0.15863,-0.24044,-0.0049558,0.16723
0.22991,0.35966,0.24688,-0.27481,0.045484,-0.23083,-0.31492,0.11337,-0.08126,0.3056,-0.26053,-0.12084,-0.038882,0.16608,-0.11518,0.21754,-0.31029,-0.091391,0.15267,0.038128,-0.092462,-0.15863,-0.24044,-0.0049558,0.16723
0.22991,0.35966,0.24688,-0.27481,0.045484,-0.23083,-0.31492,0.11337,-0.08126,0.3056,-0.26053,-0.12084,-0.038882,0.16608,-0.11518,0.21754,-0.31029,-0.091391,0.15267,0.038128,-0.092462,-0.15863,-0.24044,-0.0049558,0.16723
0.22991,0.35966,0.24688,-0.27481,0.045484,-0.23083,-0.31492,0.11337,-0.08126,0.3056,-0.26053,-0.12084,-0.038882,0.16608,-0.11518,0.21754,-0.31029,-0.091391,0.15267,0.038128,-0.092462,-0.15863,-0.24044,-0.0049558,0.16723
0.22991,0.35966,0.24688,-0.27481,0.045484,-0.23083,-0.31492,0.11337,-0.08126,0.3056,-0.26053,-0.12084,-0.038882,0.16608,-0.11518,0.21754,-0.31029,-0.091391,0.15267,0.038128,-0.092462,-0.15863,-0.24044,-0.0049558,0.16723
0.22991,0.35966,0.24688,-0.27481,0.045484,-0.23083,-0.31492,0.11337,-0.08126,0.3056,-0.26053,-0.12084,-0.038882,0.16608,-0.11518,0.21754,-0.31029,-0.091391,0.15267,0.038128,-0.092462,-0.15863,-0.24044,-0.0049558,0.16723
0.22991,0.35966,0.24688,-0.27481,0.045484,-0.23083,-0.31492,0.11337,-0.08126,0.3056,-0.26053,-0.12084,-0.038882,0.16608,-0.11518,0.21754,-0.31029,-0.091391,0.15267,0.038128,-0.092462,-0.15863,-0.24044,-0.0049558,0.16723
