-0.46201,0.19564,-0.022935,-0.31279,0.023439,-0.223,-0.21189,-0.09304,-0.35372,0.31675,-0.14585,0.51915,0.4624,0.039975,0.44854,-0.02994,-0.049969,0.21267,-0.22809,-0.15979,-0.48727,-0.16055,-0.34181,-0.33024,-0.47918
0.19441,-0.020626,-0.30909,-0.21689,-0.092703,0.32306,-0.14354,0.045997,-0.027594,-0.052181,-0.15448,-0.16244,-0.33337,-0.33711,0.26216,0.48726,0.027902,0.043561,-0.35705,-0.28881,-0.45584,0.19562,0.30395,0.23967,0.4937
0.19778,-0.018717,-0.31167,-0.20984,-0.094852,0.31945,-0.14235,0.046046,-0.033473,-0.052897,-0.15918,-0.16615,-0.33499,0.02981,0.19827,0.30631,0.23777,-0.2898,-0.34036,0.25526,0.17706,0.41878,-0.2711,0.22667,-0.51377
0.19292,-0.026821,-0.32046,-0.21423,-0.099695,0.31835,-0.14466,0.049232,-0.034032,-0.051291,-0.15332,-0.16198,-0.33585,0.025698,0.2028,0.30133,0.23643,0.25268,-0.27651,-0.40816,0.22604,0.27894,0.29014,0.56992,-0.30248
0.19555,-0.027021,-0.31192,-0.21563,-0.092196,0.32012,-0.13956,0.045401,-0.031152,-0.056499,-0.16081,-0.16517,-0.33451,0.023925,0.20023,0.29877,0.23663,0.25293,-0.27654,0.22797,0.28307,0.28375,-0.29671,-0.085053,-0.12745
0.19647,-0.023588,-0.30902,-0.21776,-0.10148,0.32139,-0.14192,0.045717,-0.038741,-0.054734,-0.15293,-0.16624,-0.33356,0.033054,0.20177,0.29942,0.23397,0.25233,-0.27027,0.22018,0.27674,0.28027,-0.2893,-0.088574,-0.12204
0.19093,-0.026396,-0.31149,-0.21591,-0.091837,0.31929,-0.14041,0.047388,-0.036231,-0.056338,-0.15816,-0.16286,-0.32937,0.017315,0.20404,0.30682,0.23702,0.26069,-0.27541,0.22841,0.28384,0.27756,-0.29639,-0.08403,-0.12318
0.19854,-0.026166,-0.31087,-0.2105,-0.099514,0.31618,-0.13594,0.040602,-0.037442,-0.049698,-0.16517,-0.16461,-0.3403,0.024511,0.19547,0.3041,0.23301,0.24854,-0.27392,0.22846,0.27714,0.28004,-0.29155,-0.09012,-0.1268
0.19129,-0.025088,-0.30559,-0.21856,-0.097288,0.32194,-0.14033,0.045299,-0.02768,-0.057161,-0.15891,-0.16007,-0.33322,0.03431,0.20312,0.29633,0.2431,0.25055,-0.27098,0.22926,0.27891,0.28037,-0.29459,-0.091944,-0.12416
0.19912,-0.019762,-0.31185,-0.2123,-0.09593,0.31616,-0.14361,0.039227,-0.033144,-0.047845,-0.15498,-0.16253,-0.32999,0.029928,0.19794,0.30237,0.23503,0.25089,-0.27467,0.2257,0.2773,0.28246,-0.29043,-0.090166,-0.11933
0.2015,-0.025809,-0.31624,-0.21907,-0.098768,0.32004,-0.13885,0.0372,-0.031043,-0.057155,-0.15445,-0.16057,-0.32886,0.0271,0.20244,0.2989,0.23911,0.25344,-0.28023,0.22495,0.2807,0.28168,-0.28904,-0.084878,-0.12909
0.1951,-0.021529,-0.30706,-0.21454,-0.096712,0.32613,-0.14637,0.043552,-0.033808,-0.055266,-0.15814,-0.16819,-0.33135,0.027358,0.20078,0.29584,0.2361,0.25848,-0.27592,0.2229,0.28048,0.27415,-0.29317,-0.087978,-0.13211
0.19504,-0.018207,-0.31356,-0.21181,-0.10363,0.31872,-0.13822,0.0465,-0.034673,-0.049836,-0.15665,-0.16296,-0.33205,0.028046,0.20037,0.30063,0.23535,0.25443,-0.26883,0.22811,0.27825,0.28343,-0.28946,-0.089647,-0.12535
0.19983,-0.022007,-0.31025,-0.21677,-0.099229,0.3202,-0.14695,0.046658,-0.035586,-0.048658,-0.16314,-0.16673,-0.33202,0.024738,0.20608,0.29432,0.2357,0.25195,-0.27166,0.22585,0.27695,0.27724,-0.28935,-0.083984,-0.13027
0.19427,-0.024129,-0.30692,-0.21819,-0.097891,0.32063,-0.14216,0.046829,-0.030838,-0.04903,-0.15514,-0.16075,-0.33306,0.029502,0.19927,0.3045,0.238,0.25006,-0.2766,0.22574,0.28561,0.28045,-0.29508,-0.087796,-0.12599
0.19592,-0.017528,-0.31042,-0.20969,-0.096447,0.3212,-0.1402,0.04461,-0.036129,-0.050389,-0.16376,-0.15886,-0.3362,0.026214,0.20896,0.29765,0.23764,0.25155,-0.27857,0.2241,0.27852,0.2826,-0.29482,-0.089469,-0.12067
0.1944,-0.018961,-0.31011,-0.2137,-0.10229,0.3228,-0.13803,0.04243,-0.04065,-0.054437,-0.16048,-0.16676,-0.33387,0.03179,0.19453,0.29987,0.23704,0.25163,-0.27488,0.22279,0.28003,0.27685,-0.29227,-0.08965,-0.12619
0.19888,-0.023214,-0.31215,-0.21452,-0.10172,0.32213,-0.1382,0.041139,-0.035266,-0.051388,-0.15545,-0.15913,-0.33263,0.02911,0.20317,0.30498,0.23895,0.25629,-0.27192,0.22693,0.2823,0.27771,-0.29553,-0.090186,-0.11954
0.19469,-0.023191,-0.30699,-0.21693,-0.09826,0.32112,-0.14585,0.037801,-0.030196,-0.047904,-0.1554,-0.16969,-0.33325,0.027026,0.20308,0.30212,0.23129,0.25024,-0.27198,0.22607,0.27496,0.27587,-0.29479,-0.090755,-0.12232
0.19867,-0.027011,-0.30688,-0.21422,-0.092312,0.32158,-0.13978,0.041564,-0.030698,-0.053247,-0.16082,-0.17143,-0.33551,0.02755,0.20293,0.30031,0.24047,0.25867,-0.27417,0.22605,0.28208,0.28415,-0.29109,-0.083942,-0.12186
0.19664,-0.026134,-0.31045,-0.21767,-0.094865,0.32097,-0.1422,0.044778,-0.035889,-0.048555,-0.15691,-0.16038,-0.33532,0.024737,0.19906,0.30275,0.2416,0.2516,-0.27702,0.22117,0.28185,0.2782,-0.28885,-0.084984,-0.12113
0.19707,-0.020677,-0.30805,-0.21242,-0.091323,0.32607,-0.13998,0.046732,-0.035562,-0.049228,-0.15455,-0.16159,-0.33218,0.024564,0.20362,0.305,0.23694,0.25033,-0.279,0.22366,0.27147,0.28193,-0.29248,-0.085502,-0.1239
0.199,-0.022174,-0.30767,-0.21623,-0.096335,0.32331,-0.14178,0.036867,-0.036241,-0.04818,-0.15569,-0.16614,-0.33332,0.029158,0.2011,0.29904,0.23291,0.25187,-0.27604,0.2276,0.27943,0.27579,-0.30105,-0.089689,-0.12082
0.19828,-0.022382,-0.30753,-0.2144,-0.09686,0.31904,-0.14338,0.05091,-0.031449,-0.051337,-0.15721,-0.16861,-0.33032,0.026662,0.20348,0.30093,0.2395,0.25531,-0.27397,0.2251,0.28192,0.28188,-0.28855,-0.085179,-0.12799
0.19988,-0.026407,-0.30954,-0.21259,-0.10112,0.31697,-0.13952,0.035009,-0.032063,-0.050053,-0.15568,-0.16712,-0.33166,0.025542,0.20521,0.30197,0.23872,0.25344,-0.27785,0.21903,0.27858,0.27768,-0.29145,-0.090174,-0.12691
0.1944,-0.023707,-0.31035,-0.21852,-0.099727,0.32144,-0.14341,0.039596,-0.032352,-0.050691,-0.15654,-0.16503,-0.33401,0.029966,0.2002,0.3043,0.23758,0.25286,-0.27355,0.23117,0.27983,0.27692,-0.29182,-0.089881,-0.12705
0.19436,-0.023692,-0.3117,-0.21062,-0.098187,0.32009,-0.14089,0.039774,-0.032286,-0.050122,-0.16005,-0.16608,-0.33142,0.030647,0.19552,0.29759,0.23178,0.25374,-0.27178,0.22973,0.2756,0.27944,-0.29798,-0.091932,-0.12688
0.19573,-0.02324,-0.31185,-0.21587,-0.098339,0.31733,-0.13984,0.039585,-0.033357,-0.048156,-0.15655,-0.16476,-0.33684,0.028169,0.20089,0.30038,0.24178,0.25753,-0.274,0.22785,0.27918,0.27918,-0.29496,-0.087977,-0.1269
0.19694,-0.02742,-0.30959,-0.21727,-0.094418,0.32142,-0.13845,0.04073,-0.03818,-0.047748,-0.15485,-0.16512,-0.33176,0.030768,0.19838,0.30079,0.23175,0.25602,-0.27769,0.22482,0.28072,0.28153,-0.29636,-0.087805,-0.12319
0.20011,-0.027688,-0.30883,-0.21025,-0.098072,0.32032,-0.14495,0.042145,-0.037432,-0.049479,-0.15696,-0.16637,-0.32832,0.024222,0.20354,0.30088,0.2385,0.25147,-0.27106,0.22775,0.28062,0.28122,-0.2945,-0.084895,-0.13008
0.1989,-0.020337,-0.3118,-0.21955,-0.098804,0.32642,-0.14282,0.049003,-0.032741,-0.050395,-0.15562,-0.16971,-0.33352,0.026649,0.20284,0.29688,0.23657,0.24888,-0.27058,0.22244,0.28024,0.2832,-0.29136,-0.088558,-0.12633
0.19939,-0.019054,-0.30847,-0.21126,-0.096166,0.32071,-0.14161,0.043415,-0.02813,-0.046154,-0.15834,-0.16038,-0.3347,0.02943,0.20487,0.30243,0.23611,0.25384,-0.27342,0.22199,0.28098,0.27548,-0.29516,-0.086507,-0.12579
0.19402,-0.01737,-0.30956,-0.21284,-0.097637,0.31995,-0.14293,0.038107,-0.035187,-0.050892,-0.15715,-0.16411,-0.33258,0.034045,0.20777,0.30084,0.23237,0.25959,-0.2767,0.22186,0.28292,0.28494,-0.29664,-0.090691,-0.12337
0.19413,-0.022798,-0.30907,-0.21703,-0.094287,0.32348,-0.13653,0.045301,-0.038715,-0.052304,-0.15842,-0.1694,-0.33552,0.023929,0.20296,0.30123,0.23787,0.2477,-0.27679,0.23175,0.2802,0.28104,-0.29105,-0.087612,-0.12073
0.19749,-0.023037,-0.31067,-0.21543,-0.097136,0.32147,-0.1405,0.04439,-0.031746,-0.049342,-0.1557,-0.16659,-0.33188,0.031438,0.20321,0.30057,0.24104,0.25209,-0.27432,0.22596,0.27569,0.27715,-0.29428,-0.089877,-0.12123
0.19597,-0.020719,-0.31173,-0.21898,-0.097088,0.31982,-0.14178,0.044131,-0.028543,-0.048822,-0.15925,-0.16446,-0.3342,0.029191,0.20027,0.29969,0.23212,0.26561,-0.27958,0.22491,0.27963,0.27575,-0.30095,-0.089109,-0.12309
